multiplex	node	score
Orpha_layer	HP:0003687	4.16891908034771e-08
Orpha_layer	HP:0000886	4.166452338407262e-08
Orpha_layer	HP:0009789	4.16496349510038e-08
Orpha_layer	ORPHA:220402	4.164110777595661e-08
Orpha_layer	ORPHA:230857	4.163084361622956e-08
Orpha_layer	ORPHA:314029	4.163084361622956e-08
Orpha_layer	ORPHA:439897	4.1611983983017794e-08
Orpha_layer	HP:0008428	4.1584495053581325e-08
Orpha_layer	ORPHA:609	4.1558098214220805e-08
Orpha_layer	HP:0500011	4.155159410489167e-08
Orpha_layer	ORPHA:683	4.152860348148665e-08
Orpha_layer	HP:0100693	4.151844005779472e-08
Orpha_layer	ORPHA:90041	4.1480412064982797e-08
Orpha_layer	HP:0045005	4.146174352541388e-08
Orpha_layer	ORPHA:1309	4.145817601631974e-08
Orpha_layer	HP:0010112	4.145102014963438e-08
Orpha_layer	ORPHA:199244	4.142301886275925e-08
Orpha_layer	ORPHA:91351	4.142073106143918e-08
Orpha_layer	HP:0100012	4.1396354471797685e-08
Orpha_layer	HP:0002297	4.138584362592306e-08
Orpha_layer	ORPHA:70573	4.13737053413182e-08
Orpha_layer	ORPHA:101096	4.1365713503113615e-08
Orpha_layer	HP:0003107	4.134272498500219e-08
Orpha_layer	ORPHA:60025	4.132116093453769e-08
Orpha_layer	ORPHA:2583	4.129791965496954e-08
Orpha_layer	HP:0030195	4.1294691499706417e-08
Orpha_layer	ORPHA:101082	4.127809132589984e-08
Orpha_layer	ORPHA:98760	4.127077023243251e-08
Orpha_layer	HP:0005462	4.126289565004977e-08
Orpha_layer	ORPHA:99745	4.1261586791047024e-08
Orpha_layer	HP:0001818	4.1256746247201035e-08
Orpha_layer	HP:0030842	4.1253367275771005e-08
Orpha_layer	ORPHA:99944	4.12361285284165e-08
Orpha_layer	ORPHA:971	4.119700951732954e-08
Orpha_layer	HP:0010480	4.118457053377949e-08
Orpha_layer	HP:0004727	4.118367821804572e-08
Orpha_layer	ORPHA:1175	4.1109483038029575e-08
Orpha_layer	ORPHA:99901	4.1103106573276056e-08
Orpha_layer	ORPHA:158057	4.10964052518632e-08
Orpha_layer	ORPHA:454831	4.1095769887901945e-08
Orpha_layer	HP:0006342	4.1082534282766334e-08
Orpha_layer	HP:0004323	4.104171599407741e-08
Orpha_layer	ORPHA:447893	4.1026466894548434e-08
Orpha_layer	ORPHA:77295	4.1026466894548434e-08
Orpha_layer	ORPHA:137639	4.1026466894548434e-08
Orpha_layer	HP:0012774	4.101416855070948e-08
Orpha_layer	HP:0001904	4.101410064081412e-08
Orpha_layer	ORPHA:247353	4.095248225061083e-08
Orpha_layer	ORPHA:64752	4.095179348861174e-08
Orpha_layer	ORPHA:713	4.094958279788532e-08
Orpha_layer	HP:0010219	4.0942492584287696e-08
Orpha_layer	HP:0005603	4.0928423306174736e-08
Orpha_layer	ORPHA:438207	4.09284029311809e-08
Orpha_layer	ORPHA:1453	4.0918969659161805e-08
Orpha_layer	HP:0100672	4.091098254481113e-08
Orpha_layer	HP:0011834	4.089858304245582e-08
Orpha_layer	HP:0025538	4.088814486049295e-08
Orpha_layer	ORPHA:391	4.088594892257509e-08
Orpha_layer	HP:0008093	4.085046978492847e-08
Orpha_layer	HP:0011875	4.084570332618228e-08
Orpha_layer	HP:0001080	4.083666671600582e-08
Orpha_layer	HP:0025489	4.0811366676854166e-08
Orpha_layer	HP:0008969	4.0798895771122685e-08
Orpha_layer	ORPHA:320396	4.079363145810347e-08
Orpha_layer	ORPHA:480520	4.075276129125532e-08
Orpha_layer	HP:0002472	4.0750141867836586e-08
Orpha_layer	HP:0001674	4.07482763120458e-08
Orpha_layer	HP:0007750	4.073491924395954e-08
Orpha_layer	ORPHA:98912	4.072148508762223e-08
Orpha_layer	HP:0011804	4.071355148032424e-08
Orpha_layer	ORPHA:435804	4.07088184043546e-08
Orpha_layer	HP:0011090	4.070123552903087e-08
Orpha_layer	HP:0410170	4.069935823941624e-08
Orpha_layer	HP:0010481	4.069243682228544e-08
Orpha_layer	HP:0025331	4.067938564120372e-08
Orpha_layer	ORPHA:96190	4.067646943448743e-08
Orpha_layer	HP:0000808	4.067324103372762e-08
Orpha_layer	HP:0100641	4.066498780766824e-08
Orpha_layer	ORPHA:99950	4.065858578280158e-08
Orpha_layer	HP:0002062	4.065504714665649e-08
Orpha_layer	HP:0007818	4.0654754494109824e-08
Orpha_layer	HP:0025085	4.063930311158004e-08
Orpha_layer	ORPHA:93383	4.062180186012807e-08
Orpha_layer	ORPHA:99857	4.053967512741674e-08
Orpha_layer	ORPHA:171695	4.0529089137865866e-08
Orpha_layer	ORPHA:53035	4.052594951394723e-08
Orpha_layer	HP:0001197	4.052202815734112e-08
Orpha_layer	ORPHA:363558	4.051545322517766e-08
Orpha_layer	HP:0410026	4.049747561566168e-08
Orpha_layer	ORPHA:90307	4.048542878976199e-08
Orpha_layer	HP:0030800	4.04382297526422e-08
Orpha_layer	ORPHA:93598	4.0433731277890937e-08
Orpha_layer	ORPHA:293822	4.04327361775349e-08
Orpha_layer	HP:0007787	4.042963704184754e-08
Orpha_layer	HP:0008777	4.0426060399452446e-08
Orpha_layer	ORPHA:352540	4.0415700384100086e-08
Orpha_layer	HP:0005039	4.0407383311775244e-08
Orpha_layer	ORPHA:100078	4.040622630925804e-08
Orpha_layer	ORPHA:314786	4.038280372616337e-08
Orpha_layer	ORPHA:314790	4.038280372616337e-08
Orpha_layer	HP:0004218	4.037078994898208e-08
Orpha_layer	HP:0005160	4.035222514488996e-08
Orpha_layer	ORPHA:2357	4.031065484901478e-08
Orpha_layer	HP:0009611	4.027123049233702e-08
Orpha_layer	ORPHA:31150	4.025431246357286e-08
Orpha_layer	HP:0005359	4.025387719651686e-08
Orpha_layer	HP:0030736	4.024684164790291e-08
Orpha_layer	HP:0100350	4.022940901199241e-08
Orpha_layer	HP:0000641	4.022886561607346e-08
Orpha_layer	ORPHA:525	4.0209514323266066e-08
Orpha_layer	ORPHA:1891	4.0187850937024216e-08
Orpha_layer	HP:0007732	4.0183636852546954e-08
Orpha_layer	HP:0040173	4.015301352373298e-08
Orpha_layer	ORPHA:352723	4.0151278951958534e-08
Orpha_layer	ORPHA:101330	4.0135494526000486e-08
Orpha_layer	ORPHA:1879	4.011874383472838e-08
Orpha_layer	HP:0006391	4.011053233190291e-08
Orpha_layer	ORPHA:251380	4.009910782424176e-08
Orpha_layer	ORPHA:469	4.008865079661583e-08
Orpha_layer	HP:0011912	4.0086302492475824e-08
Orpha_layer	ORPHA:435934	4.004927009871151e-08
Orpha_layer	HP:0012569	4.0031700106795775e-08
Orpha_layer	HP:0008752	4.002661767026523e-08
Orpha_layer	HP:0100511	4.002301969589442e-08
Orpha_layer	HP:0000099	4.002075021397057e-08
Orpha_layer	HP:0008915	4.0020315066577115e-08
Orpha_layer	ORPHA:99750	4.0020250648353406e-08
Orpha_layer	HP:0011246	4.001591442390966e-08
Orpha_layer	ORPHA:97278	4.001534373576008e-08
Orpha_layer	HP:0040073	3.999247786555664e-08
Orpha_layer	HP:0009003	3.9962458652846374e-08
Orpha_layer	HP:0002298	3.994780080496276e-08
Orpha_layer	HP:0001098	3.9941261030443814e-08
Orpha_layer	HP:0003448	3.993207292099774e-08
Orpha_layer	HP:0009597	3.991259046104534e-08
Orpha_layer	HP:0100810	3.991188918017488e-08
Orpha_layer	ORPHA:83639	3.9907356884573225e-08
Orpha_layer	ORPHA:2899	3.9883932614292665e-08
Orpha_layer	HP:0000867	3.9880694758663284e-08
Orpha_layer	ORPHA:1909	3.9870761013539914e-08
Orpha_layer	HP:0100828	3.984526732479522e-08
Orpha_layer	ORPHA:101010	3.983172527308177e-08
Orpha_layer	HP:0007009	3.9819647567331635e-08
Orpha_layer	HP:0000753	3.9807250215041e-08
Orpha_layer	HP:0003943	3.980115618612174e-08
Orpha_layer	HP:0009767	3.977764736139028e-08
Orpha_layer	HP:0004712	3.97592033124938e-08
Orpha_layer	HP:0002550	3.97315713210326e-08
Orpha_layer	ORPHA:206583	3.9730798998909576e-08
Orpha_layer	HP:0006870	3.972896087399464e-08
Orpha_layer	ORPHA:101081	3.972184362065847e-08
Orpha_layer	HP:0002927	3.970806925397781e-08
Orpha_layer	HP:0001963	3.9701098964152005e-08
Orpha_layer	HP:0005096	3.9687749047558703e-08
Orpha_layer	HP:0010603	3.9686375968550616e-08
Orpha_layer	ORPHA:75566	3.9684824136638555e-08
Orpha_layer	HP:0012638	3.967834852018905e-08
Orpha_layer	ORPHA:2032	3.9677077385126505e-08
Orpha_layer	HP:0007021	3.966616134042631e-08
Orpha_layer	ORPHA:735	3.966033751955838e-08
Orpha_layer	ORPHA:1552	3.965343842723354e-08
Orpha_layer	HP:0008730	3.96182049768574e-08
Orpha_layer	ORPHA:454836	3.960159611231995e-08
Orpha_layer	ORPHA:65684	3.95759450511292e-08
Orpha_layer	HP:0005464	3.9575013173299873e-08
Orpha_layer	HP:0030491	3.956800895049657e-08
Orpha_layer	ORPHA:3299	3.954474776630774e-08
Orpha_layer	ORPHA:51188	3.950507652024977e-08
Orpha_layer	ORPHA:79477	3.949880141360017e-08
Orpha_layer	HP:0007024	3.947752822849395e-08
Orpha_layer	ORPHA:79303	3.947668605517951e-08
Orpha_layer	HP:0003414	3.946493153341524e-08
Orpha_layer	HP:0005285	3.9455898934923726e-08
Orpha_layer	HP:0000263	3.9455486655762056e-08
Orpha_layer	ORPHA:83463	3.9431557167785765e-08
Orpha_layer	ORPHA:33276	3.94223115776482e-08
Orpha_layer	ORPHA:228305	3.9383161634373015e-08
Orpha_layer	HP:0011911	3.9381056557660815e-08
Orpha_layer	ORPHA:314603	3.937918282341825e-08
Orpha_layer	ORPHA:275555	3.936461203981207e-08
Orpha_layer	HP:0031353	3.9349592683900206e-08
Orpha_layer	HP:0005266	3.9333612419740754e-08
Orpha_layer	ORPHA:1345	3.933239170910163e-08
Orpha_layer	ORPHA:1811	3.932344304475525e-08
Orpha_layer	HP:0005404	3.931370017578805e-08
Orpha_layer	HP:0005208	3.930408561243774e-08
Orpha_layer	HP:0005164	3.930370159938723e-08
Orpha_layer	ORPHA:529808	3.925665437277935e-08
Orpha_layer	ORPHA:276	3.92448309661872e-08
Orpha_layer	ORPHA:79093	3.923301141140155e-08
Orpha_layer	ORPHA:507	3.9231868158261755e-08
Orpha_layer	ORPHA:79319	3.920999692356137e-08
Orpha_layer	ORPHA:85451	3.920849090288686e-08
Orpha_layer	ORPHA:139431	3.920224760146529e-08
Orpha_layer	HP:0100599	3.917401871257894e-08
Orpha_layer	HP:0000502	3.9141575025484496e-08
Orpha_layer	HP:0004785	3.912585632355446e-08
Orpha_layer	HP:0008279	3.907667528248484e-08
Orpha_layer	ORPHA:99824	3.907302206499184e-08
Orpha_layer	ORPHA:2897	3.9056307005519946e-08
Orpha_layer	ORPHA:105	3.9052460703692624e-08
Orpha_layer	HP:0007086	3.904858115152653e-08
Orpha_layer	HP:0030311	3.904462167414289e-08
Orpha_layer	ORPHA:85334	3.9039454037494366e-08
Orpha_layer	HP:0001018	3.9036887243134965e-08
Orpha_layer	HP:0100582	3.899558555765014e-08
Orpha_layer	HP:0010316	3.898833793428551e-08
Orpha_layer	HP:0003029	3.898076617086374e-08
Orpha_layer	HP:0003045	3.895839104689577e-08
Orpha_layer	ORPHA:280110	3.8940577214044e-08
Orpha_layer	ORPHA:101046	3.892898180793618e-08
Orpha_layer	ORPHA:414	3.8928549032520754e-08
Orpha_layer	ORPHA:267	3.890974155755508e-08
Orpha_layer	HP:0007291	3.890449739024952e-08
Orpha_layer	ORPHA:274	3.890389783295557e-08
Orpha_layer	HP:0008660	3.889451599124871e-08
Orpha_layer	HP:0009577	3.887839371321623e-08
Orpha_layer	ORPHA:66529	3.884947014740202e-08
Orpha_layer	HP:0002583	3.88422722302886e-08
Orpha_layer	HP:0030001	3.884174355318346e-08
Orpha_layer	ORPHA:647681	3.8825482213262203e-08
Orpha_layer	HP:0005474	3.882279503876718e-08
Orpha_layer	HP:0001043	3.8814916318430105e-08
Orpha_layer	ORPHA:99867	3.878649174108853e-08
Orpha_layer	HP:0030318	3.878280121838588e-08
Orpha_layer	HP:0002257	3.877081861250649e-08
Orpha_layer	HP:0007979	3.876668881893433e-08
Orpha_layer	ORPHA:504476	3.8739893361234476e-08
Orpha_layer	HP:0001684	3.873829705869263e-08
Orpha_layer	HP:0003010	3.873366543167227e-08
Orpha_layer	ORPHA:166286	3.8729222901207606e-08
Orpha_layer	HP:0008453	3.872724763529758e-08
Orpha_layer	HP:0005701	3.871865621567726e-08
Orpha_layer	ORPHA:98904	3.8715730954521455e-08
Orpha_layer	ORPHA:447977	3.8715730954521455e-08
Orpha_layer	ORPHA:99094	3.8697710345289084e-08
Orpha_layer	HP:0008666	3.867787569925349e-08
Orpha_layer	HP:0025267	3.8658796473028345e-08
Orpha_layer	HP:0005343	3.8622315411227175e-08
Orpha_layer	ORPHA:79155	3.8616300453738076e-08
Orpha_layer	ORPHA:67046	3.8590042707992995e-08
Orpha_layer	ORPHA:79233	3.8581883784071844e-08
Orpha_layer	ORPHA:637013	3.857974390974103e-08
Orpha_layer	ORPHA:443167	3.857954848859101e-08
Orpha_layer	HP:0100804	3.856987988051347e-08
Orpha_layer	ORPHA:2119	3.855326774750301e-08
Orpha_layer	HP:0033581	3.8551399527098714e-08
Orpha_layer	HP:0005844	3.854262798788334e-08
Orpha_layer	HP:0000447	3.853332133026777e-08
Orpha_layer	ORPHA:79299	3.852283463149547e-08
Orpha_layer	HP:0005458	3.851975921201538e-08
Orpha_layer	HP:0008112	3.8513427246900935e-08
Orpha_layer	HP:0003380	3.8502411314935934e-08
Orpha_layer	HP:0003982	3.8493739996246185e-08
Orpha_layer	HP:0005490	3.8490204895945435e-08
Orpha_layer	HP:0005403	3.8483292069536027e-08
Orpha_layer	ORPHA:93126	3.846745847452628e-08
Orpha_layer	HP:0004099	3.84591977720373e-08
Orpha_layer	ORPHA:319251	3.8435685320540835e-08
Orpha_layer	ORPHA:391490	3.841307831583479e-08
Orpha_layer	ORPHA:2572	3.840472545502441e-08
Orpha_layer	ORPHA:838	3.8401198595869875e-08
Orpha_layer	ORPHA:178400	3.8374782221454125e-08
Orpha_layer	HP:0012432	3.8358859459227274e-08
Orpha_layer	ORPHA:98771	3.832611788668196e-08
Orpha_layer	ORPHA:585909	3.832396544131e-08
Orpha_layer	ORPHA:31709	3.831323835525655e-08
Orpha_layer	HP:0002346	3.8309070818424156e-08
Orpha_layer	HP:0002497	3.830606478651869e-08
Orpha_layer	ORPHA:555874	3.82874615641716e-08
Orpha_layer	HP:0005914	3.827004416801621e-08
Orpha_layer	HP:0008038	3.825934460554476e-08
Orpha_layer	ORPHA:2199	3.824339586193745e-08
Orpha_layer	HP:0009556	3.8241835070540496e-08
Orpha_layer	HP:0025474	3.8236624883198104e-08
Orpha_layer	HP:0030830	3.814741734938827e-08
Orpha_layer	ORPHA:1949	3.812311521237725e-08
Orpha_layer	ORPHA:294023	3.811757059686079e-08
Orpha_layer	ORPHA:163921	3.810833246048145e-08
Orpha_layer	ORPHA:269008	3.810433301954e-08
Orpha_layer	ORPHA:269001	3.810433301954e-08
Orpha_layer	ORPHA:33574	3.809774695463157e-08
Orpha_layer	ORPHA:79098	3.807964315820268e-08
Orpha_layer	HP:0007164	3.8062468611208655e-08
Orpha_layer	ORPHA:575553	3.8042131878721664e-08
Orpha_layer	HP:0007820	3.804151702880192e-08
Orpha_layer	HP:0001135	3.8018036350843146e-08
Orpha_layer	HP:0010789	3.798976416596523e-08
Orpha_layer	ORPHA:263458	3.797077244099356e-08
Orpha_layer	HP:0001215	3.796549496387815e-08
Orpha_layer	ORPHA:293168	3.795739877973958e-08
Orpha_layer	HP:0010618	3.791481753180996e-08
Orpha_layer	HP:0009827	3.7900500465851686e-08
Orpha_layer	ORPHA:331206	3.783507304030415e-08
Orpha_layer	HP:0030820	3.7834931298443855e-08
Orpha_layer	HP:0006813	3.7827636145513004e-08
Orpha_layer	HP:0012757	3.780688827265794e-08
Orpha_layer	HP:0004232	3.7802499511046715e-08
Orpha_layer	HP:0030234	3.7778514279688235e-08
Orpha_layer	HP:0030346	3.7773342144105504e-08
Orpha_layer	ORPHA:3386	3.776990138669342e-08
Orpha_layer	HP:0004681	3.7760980365429664e-08
Orpha_layer	HP:0010812	3.773940289168081e-08
Orpha_layer	HP:0010292	3.773940289168081e-08
Orpha_layer	ORPHA:851	3.773164819174963e-08
Orpha_layer	ORPHA:1873	3.773129343249546e-08
Orpha_layer	ORPHA:2975	3.770695347389586e-08
Orpha_layer	HP:0002555	3.770695265748677e-08
Orpha_layer	ORPHA:252164	3.769672655961483e-08
Orpha_layer	HP:0007862	3.7676446654012445e-08
Orpha_layer	HP:0009768	3.767038844605974e-08
Orpha_layer	HP:0006645	3.7656463980817886e-08
Orpha_layer	HP:0005419	3.764419047947647e-08
Orpha_layer	HP:0000571	3.7634630893031436e-08
Orpha_layer	HP:0002425	3.762803440296025e-08
Orpha_layer	HP:0100168	3.762755147636552e-08
Orpha_layer	HP:0006308	3.761908710226688e-08
Orpha_layer	HP:0012717	3.7587608287052325e-08
Orpha_layer	HP:0011527	3.757615908318506e-08
Orpha_layer	ORPHA:488333	3.757440204192306e-08
Orpha_layer	HP:0032077	3.7547040715237795e-08
Orpha_layer	HP:0100307	3.754605377528726e-08
Orpha_layer	ORPHA:3143	3.75303837507441e-08
Orpha_layer	HP:0011986	3.7529564572821396e-08
Orpha_layer	HP:0100954	3.752734936989234e-08
Orpha_layer	ORPHA:70589	3.7495849896480416e-08
Orpha_layer	HP:0008606	3.748478686288065e-08
Orpha_layer	HP:0004464	3.748478686288065e-08
Orpha_layer	HP:0430022	3.7478875905823013e-08
Orpha_layer	HP:0011370	3.7460576265211506e-08
Orpha_layer	HP:0009005	3.745920369186923e-08
Orpha_layer	HP:0003109	3.745227526410901e-08
Orpha_layer	HP:0009107	3.745145774174114e-08
Orpha_layer	HP:0004283	3.74408038236084e-08
Orpha_layer	HP:0001991	3.741478737125372e-08
Orpha_layer	HP:0009852	3.741473278806606e-08
Orpha_layer	ORPHA:101029	3.741377586001931e-08
Orpha_layer	HP:0100556	3.741036911646793e-08
Orpha_layer	ORPHA:1183	3.740077872133275e-08
Orpha_layer	HP:0031381	3.7389611567964706e-08
Orpha_layer	HP:0011447	3.737671122277668e-08
Orpha_layer	HP:0012598	3.737537320625683e-08
Orpha_layer	HP:0008804	3.73560513562699e-08
Orpha_layer	ORPHA:47045	3.73474532432702e-08
Orpha_layer	HP:0002562	3.732425001431844e-08
Orpha_layer	ORPHA:66624	3.732127188288768e-08
Orpha_layer	ORPHA:412206	3.7314503096792914e-08
Orpha_layer	ORPHA:33067	3.7314503096792914e-08
Orpha_layer	HP:0005868	3.729999529683648e-08
Orpha_layer	HP:0002340	3.7279050201274095e-08
Orpha_layer	HP:0045059	3.726430380339022e-08
Orpha_layer	HP:0011446	3.724059835529082e-08
Orpha_layer	ORPHA:3348	3.721408508593678e-08
Orpha_layer	ORPHA:1410	3.719767495597613e-08
Orpha_layer	ORPHA:91138	3.718881889811255e-08
Orpha_layer	HP:0002613	3.7183766424020924e-08
Orpha_layer	HP:0000346	3.7167677792803925e-08
Orpha_layer	ORPHA:79401	3.714870429555352e-08
Orpha_layer	HP:0045086	3.7129178155396054e-08
Orpha_layer	HP:0007209	3.711529694039818e-08
Orpha_layer	ORPHA:2483	3.707284155534309e-08
Orpha_layer	HP:0009246	3.705699473355846e-08
Orpha_layer	ORPHA:2201	3.7025146641885435e-08
Orpha_layer	HP:0031006	3.701731115465513e-08
Orpha_layer	HP:0008454	3.7013270166778917e-08
Orpha_layer	HP:0010677	3.700925875214382e-08
Orpha_layer	HP:0040050	3.6995903944503214e-08
Orpha_layer	HP:0009642	3.698761985467494e-08
Orpha_layer	HP:0004929	3.697931075340935e-08
Orpha_layer	HP:0002841	3.697636769109649e-08
Orpha_layer	ORPHA:85436	3.6969119036982855e-08
Orpha_layer	HP:0006961	3.696433431535314e-08
Orpha_layer	ORPHA:565899	3.695286066415364e-08
Orpha_layer	HP:0009821	3.6941597380242786e-08
Orpha_layer	HP:0012714	3.6934277318651185e-08
Orpha_layer	HP:0031546	3.6896390431216996e-08
Orpha_layer	ORPHA:140927	3.6876637892788416e-08
Orpha_layer	HP:0006313	3.6872966817010656e-08
Orpha_layer	ORPHA:83600	3.68653980199997e-08
Orpha_layer	HP:0002457	3.686416262980862e-08
Orpha_layer	ORPHA:171719	3.685456980447108e-08
Orpha_layer	ORPHA:542592	3.684107681313146e-08
Orpha_layer	ORPHA:208444	3.682523029691767e-08
Orpha_layer	HP:0001989	3.679668627135039e-08
Orpha_layer	ORPHA:90039	3.678281364279527e-08
Orpha_layer	HP:0005041	3.677770669265069e-08
Orpha_layer	ORPHA:90060	3.6772730679533784e-08
Orpha_layer	HP:0010174	3.6761758776794915e-08
Orpha_layer	ORPHA:83317	3.6757851309557024e-08
Orpha_layer	HP:0006055	3.67459493140354e-08
Orpha_layer	ORPHA:254343	3.673219147369649e-08
Orpha_layer	HP:0002933	3.671519160865686e-08
Orpha_layer	HP:0010752	3.670175775844334e-08
Orpha_layer	HP:0011949	3.668672038882393e-08
Orpha_layer	HP:0003182	3.6676764824785265e-08
Orpha_layer	ORPHA:509	3.6654075257008496e-08
Orpha_layer	HP:0100380	3.664880030714991e-08
Orpha_layer	HP:0000694	3.6647616614715595e-08
Orpha_layer	ORPHA:169147	3.6637542441926265e-08
Orpha_layer	HP:0011869	3.6634014529307004e-08
Orpha_layer	HP:0002672	3.661212746358555e-08
Orpha_layer	HP:0045037	3.660867389704901e-08
Orpha_layer	ORPHA:86	3.6567470917207744e-08
Orpha_layer	ORPHA:636941	3.6567470917207744e-08
Orpha_layer	HP:0004095	3.654340850509158e-08
Orpha_layer	ORPHA:101001	3.65424458422107e-08
Orpha_layer	HP:0000777	3.652548187370204e-08
Orpha_layer	HP:0001972	3.651729494160712e-08
Orpha_layer	HP:0040021	3.6512064694996817e-08
Orpha_layer	HP:0000976	3.650266569161176e-08
Orpha_layer	ORPHA:79094	3.647583336359176e-08
Orpha_layer	ORPHA:209964	3.644169286157128e-08
Orpha_layer	ORPHA:69077	3.63973249997644e-08
Orpha_layer	ORPHA:140989	3.634432927470653e-08
Orpha_layer	ORPHA:98933	3.6343952590060074e-08
Orpha_layer	HP:0012169	3.6326808499446754e-08
Orpha_layer	HP:0032107	3.632006969620731e-08
Orpha_layer	HP:0007704	3.631346299721783e-08
Orpha_layer	ORPHA:98826	3.631080775881675e-08
Orpha_layer	ORPHA:79234	3.630744484679135e-08
Orpha_layer	HP:0031245	3.630651183635783e-08
Orpha_layer	HP:0000758	3.629338064462034e-08
Orpha_layer	ORPHA:2035	3.628110330025096e-08
Orpha_layer	HP:0005722	3.6260865248185216e-08
Orpha_layer	HP:0003835	3.6260798338585735e-08
Orpha_layer	HP:0009899	3.6259937164265515e-08
Orpha_layer	HP:0030196	3.6227999317062056e-08
Orpha_layer	HP:0030434	3.6222275031163894e-08
Orpha_layer	ORPHA:319308	3.6204984464548325e-08
Orpha_layer	HP:0003281	3.6194371739150995e-08
Orpha_layer	HP:0010740	3.6189202894623115e-08
Orpha_layer	HP:0010617	3.618425637253603e-08
Orpha_layer	HP:0001870	3.6173306041116284e-08
Orpha_layer	ORPHA:83601	3.6157842022421446e-08
Orpha_layer	HP:0025348	3.613726333390805e-08
Orpha_layer	HP:0008226	3.613428221632655e-08
Orpha_layer	ORPHA:567546	3.611913597575982e-08
Orpha_layer	ORPHA:251915	3.6117762819225646e-08
Orpha_layer	HP:0002594	3.605160147283769e-08
Orpha_layer	ORPHA:2024	3.604507195764217e-08
Orpha_layer	HP:0025300	3.60347237549285e-08
Orpha_layer	HP:0008283	3.6026449432418276e-08
Orpha_layer	ORPHA:412	3.602385168557502e-08
Orpha_layer	HP:0032169	3.6016372031937605e-08
Orpha_layer	HP:0009102	3.601324388133414e-08
Orpha_layer	ORPHA:401810	3.6002699747681066e-08
Orpha_layer	HP:0003752	3.5953091184611046e-08
Orpha_layer	HP:0011031	3.593264317220331e-08
Orpha_layer	HP:0006456	3.59273408998216e-08
Orpha_layer	ORPHA:2414	3.592031419030402e-08
Orpha_layer	HP:0011478	3.5913952606095846e-08
Orpha_layer	ORPHA:98757	3.590857502270533e-08
Orpha_layer	HP:0003177	3.584455790436742e-08
Orpha_layer	HP:0012229	3.583721431988399e-08
Orpha_layer	HP:0000061	3.582745666925448e-08
Orpha_layer	ORPHA:619363	3.5804456905122375e-08
Orpha_layer	ORPHA:2686	3.58015819079246e-08
Orpha_layer	ORPHA:1074	3.5797058551637603e-08
Orpha_layer	ORPHA:2773	3.577483034366471e-08
Orpha_layer	HP:0000559	3.577416897700471e-08
Orpha_layer	HP:0030877	3.5770871794627825e-08
Orpha_layer	HP:0009933	3.5765847326769533e-08
Orpha_layer	HP:0010445	3.576032097004358e-08
Orpha_layer	HP:0009759	3.5758543809181076e-08
Orpha_layer	HP:0020110	3.574475382910465e-08
Orpha_layer	HP:0006521	3.572293685779451e-08
Orpha_layer	ORPHA:913	3.572185770776316e-08
Orpha_layer	HP:0007522	3.5714923085666534e-08
Orpha_layer	ORPHA:640	3.5696725013122e-08
Orpha_layer	HP:0025335	3.568257803689902e-08
Orpha_layer	ORPHA:137817	3.566217517862129e-08
Orpha_layer	ORPHA:87884	3.564648851337044e-08
Orpha_layer	HP:0009466	3.562998323563718e-08
Orpha_layer	ORPHA:100985	3.560665377340586e-08
Orpha_layer	ORPHA:69125	3.5606477985259034e-08
Orpha_layer	HP:0010506	3.560465199725567e-08
Orpha_layer	HP:0006334	3.5598689597104504e-08
Orpha_layer	HP:0003367	3.557516748082016e-08
Orpha_layer	ORPHA:51083	3.5564447256389435e-08
Orpha_layer	HP:0031508	3.5556669053140004e-08
Orpha_layer	HP:0030211	3.554785248035941e-08
Orpha_layer	ORPHA:454	3.5542642830169786e-08
Orpha_layer	ORPHA:1878	3.5541375958925316e-08
Orpha_layer	HP:0005494	3.553079778845344e-08
Orpha_layer	HP:0000900	3.551112629102732e-08
Orpha_layer	HP:0100334	3.550158406906775e-08
Orpha_layer	ORPHA:466729	3.549857584324802e-08
Orpha_layer	ORPHA:100998	3.548891889995599e-08
Orpha_layer	HP:0005110	3.548862178775457e-08
Orpha_layer	ORPHA:69076	3.548697289465381e-08
Orpha_layer	ORPHA:29822	3.5483170255765604e-08
Orpha_layer	HP:0031250	3.548154852681645e-08
Orpha_layer	HP:0000056	3.547526752412506e-08
Orpha_layer	HP:0010543	3.54715635460843e-08
Orpha_layer	HP:0430005	3.544429475892238e-08
Orpha_layer	ORPHA:404499	3.543701660283271e-08
Orpha_layer	HP:0007574	3.542457074974166e-08
Orpha_layer	ORPHA:98902	3.542384858254175e-08
Orpha_layer	ORPHA:3266	3.541950347846882e-08
Orpha_layer	HP:0000381	3.541320385789047e-08
Orpha_layer	HP:0004409	3.540413440243063e-08
Orpha_layer	HP:0002087	3.539504588813845e-08
Orpha_layer	ORPHA:3232	3.5389441872600986e-08
Orpha_layer	ORPHA:139536	3.5368294125590016e-08
Orpha_layer	ORPHA:99147	3.536190497072702e-08
Orpha_layer	ORPHA:1892	3.533508813271825e-08
Orpha_layer	HP:0000468	3.531155365176539e-08
Orpha_layer	HP:0003798	3.527113853282119e-08
Orpha_layer	HP:0008554	3.525839818691503e-08
Orpha_layer	HP:0003144	3.5237050669631044e-08
Orpha_layer	ORPHA:91546	3.522591597444713e-08
Orpha_layer	ORPHA:98911	3.522295217619311e-08
Orpha_layer	HP:0025025	3.522233633806653e-08
Orpha_layer	HP:0012048	3.5211001647484386e-08
Orpha_layer	HP:0008519	3.517717822294038e-08
