multiplex	node	score
Orpha_layer	HP:0002750	1.2027067891109831e-08
Orpha_layer	HP:0002360	1.196534123902083e-08
Orpha_layer	HP:0000506	1.1939255579651748e-08
Orpha_layer	HP:0008897	1.1907707099608913e-08
Orpha_layer	HP:0002376	1.1868565898524522e-08
Orpha_layer	HP:0000311	1.1853591627944049e-08
Orpha_layer	HP:0002007	1.1815577540415344e-08
Orpha_layer	HP:0002194	1.1782835414794685e-08
Orpha_layer	ORPHA:589534	1.1619376088301946e-08
Orpha_layer	ORPHA:589595	1.1619376088301946e-08
Orpha_layer	HP:0002465	1.1594798824132712e-08
Orpha_layer	HP:0000126	1.1427346262982246e-08
Orpha_layer	HP:0002079	1.1405744174612001e-08
Orpha_layer	HP:0000824	1.1308315787998277e-08
Orpha_layer	ORPHA:402017	1.1258160574880117e-08
Orpha_layer	ORPHA:98835	1.1258160574880117e-08
Orpha_layer	ORPHA:98831	1.1258160574880117e-08
Orpha_layer	ORPHA:585918	1.1258160574880117e-08
Orpha_layer	ORPHA:442835	1.1214368698879464e-08
Orpha_layer	HP:0000280	1.1200757736667156e-08
Orpha_layer	HP:0000232	1.0928535726859333e-08
Orpha_layer	HP:0001629	1.0748767218154885e-08
Orpha_layer	HP:0001288	1.0419719772758269e-08
Orpha_layer	HP:0000463	1.036795629928468e-08
Orpha_layer	HP:0011675	1.0175827579170764e-08
Orpha_layer	HP:0000054	9.898193694468403e-09
Orpha_layer	HP:0000154	9.844279871534285e-09
Orpha_layer	HP:0000574	9.602805259198493e-09
Orpha_layer	HP:0000527	9.460620858083614e-09
Orpha_layer	HP:0000303	9.384920043002635e-09
Orpha_layer	HP:0000268	9.331276887227223e-09
Orpha_layer	HP:0002230	9.279695390842368e-09
Orpha_layer	HP:0012368	9.244153269238065e-09
Orpha_layer	HP:0000465	9.23437930848503e-09
Orpha_layer	HP:0000960	9.216974959504554e-09
Orpha_layer	HP:0012745	9.210465658455008e-09
Orpha_layer	HP:0001273	9.1863336338546e-09
Orpha_layer	HP:0001155	9.145919475758594e-09
Orpha_layer	HP:0008905	9.131006661672366e-09
Orpha_layer	HP:0009811	9.127826700851746e-09
Orpha_layer	HP:0000744	9.087705231144156e-09
Orpha_layer	HP:0002361	9.081021277715427e-09
Orpha_layer	HP:0007930	9.078523056657107e-09
Orpha_layer	HP:0100581	9.071860713232726e-09
Orpha_layer	HP:0006712	9.05610045931703e-09
Orpha_layer	HP:0010485	9.052921234743476e-09
Orpha_layer	HP:0004540	9.042083760107006e-09
Orpha_layer	HP:0000543	9.027259036209635e-09
Orpha_layer	HP:0002365	9.00874059706853e-09
Orpha_layer	HP:0000684	8.997670943520333e-09
Orpha_layer	HP:0000276	8.796091672153449e-09
Orpha_layer	HP:0000582	8.780296336335649e-09
Orpha_layer	HP:0002021	8.737683203614227e-09
Orpha_layer	HP:0001257	8.04183553531023e-09
Orpha_layer	HP:0002353	7.965823503709971e-09
Orpha_layer	ORPHA:1942	7.928754504537477e-09
Orpha_layer	HP:0410263	7.740939477073172e-09
Orpha_layer	HP:0002120	7.655875140180827e-09
Orpha_layer	HP:0001762	7.567033651607512e-09
Orpha_layer	HP:0001344	7.553322498885763e-09
Orpha_layer	HP:0001627	7.540138247743751e-09
Orpha_layer	HP:0007018	7.492585668937227e-09
Orpha_layer	HP:0002263	7.480981665344188e-09
Orpha_layer	HP:0000426	7.420401743739842e-09
Orpha_layer	HP:0000411	7.405625990907669e-09
Orpha_layer	HP:0000233	7.364160558842168e-09
Orpha_layer	HP:0000107	7.350824808638931e-09
Orpha_layer	HP:0000325	7.297590229760564e-09
Orpha_layer	ORPHA:178469	7.2701332912770895e-09
Orpha_layer	HP:0000278	7.247955702630512e-09
Orpha_layer	HP:0000735	7.192294571182958e-09
Orpha_layer	HP:0002197	7.183358404179907e-09
Orpha_layer	HP:0001274	7.1833082667756905e-09
Orpha_layer	HP:0000478	7.13881871168987e-09
Orpha_layer	HP:0000992	7.137526504854967e-09
Orpha_layer	HP:0008770	7.105332516124052e-09
Orpha_layer	HP:0100738	7.10304789315324e-09
Orpha_layer	HP:0002370	7.100724923432333e-09
Orpha_layer	HP:0100259	7.090035166182171e-09
Orpha_layer	HP:0100023	7.089321161890804e-09
Orpha_layer	HP:0010832	7.067419362792768e-09
Orpha_layer	HP:0011150	7.064806506143351e-09
Orpha_layer	HP:0012703	7.060605818087389e-09
Orpha_layer	HP:0040080	7.057449153895441e-09
Orpha_layer	HP:0030810	7.047693109852967e-09
Orpha_layer	HP:0020208	7.047693109852967e-09
Orpha_layer	HP:0004415	7.019343534959699e-09
Orpha_layer	HP:0001636	7.002869538439942e-09
Orpha_layer	ORPHA:447980	6.935518738316514e-09
Orpha_layer	HP:0000545	6.8957906019459494e-09
Orpha_layer	HP:0005280	6.8571455394406365e-09
Orpha_layer	ORPHA:561	6.62797741971137e-09
Orpha_layer	HP:0001357	6.551847266956413e-09
Orpha_layer	HP:0002705	6.51462125183147e-09
Orpha_layer	HP:0000821	6.411111678505495e-09
Orpha_layer	HP:0002076	6.398993326682324e-09
Orpha_layer	HP:0001347	6.395788651415405e-09
Orpha_layer	HP:0001319	6.326717149146048e-09
Orpha_layer	HP:0002162	6.2900921059313085e-09
Orpha_layer	HP:0000076	6.252400344423364e-09
Orpha_layer	HP:0000307	6.23648006230352e-09
Orpha_layer	HP:0000275	6.235839913500665e-09
Orpha_layer	HP:0002013	6.227427553437292e-09
Orpha_layer	HP:0000098	6.218860936455368e-09
Orpha_layer	HP:0003100	6.216014293002995e-09
Orpha_layer	HP:0006956	6.19222103181536e-09
Orpha_layer	HP:0000581	6.164871983339953e-09
Orpha_layer	HP:0002131	6.14163951884646e-09
Orpha_layer	HP:0007766	6.125145853867514e-09
Orpha_layer	HP:0000337	6.111737362540824e-09
Orpha_layer	HP:0030799	6.108245733874321e-09
Orpha_layer	HP:0000300	6.098854204176905e-09
Orpha_layer	HP:0002808	6.020792011353414e-09
Orpha_layer	HP:0000577	5.976215352593259e-09
Orpha_layer	HP:0001647	5.8951412479993565e-09
Orpha_layer	HP:0100790	5.888196766482795e-09
Orpha_layer	HP:0000341	5.837111405196447e-09
Orpha_layer	HP:0001166	5.794855840668745e-09
Orpha_layer	HP:0001260	5.574827623113386e-09
Orpha_layer	HP:0000470	5.572659681699178e-09
Orpha_layer	HP:0000365	5.5536013827287525e-09
Orpha_layer	HP:0100710	5.5309131515194e-09
Orpha_layer	HP:0000717	5.5124320017297624e-09
Orpha_layer	HP:0000518	5.441592505411042e-09
Orpha_layer	HP:0001332	5.415443840513917e-09
Orpha_layer	HP:0001276	5.339861905119712e-09
Orpha_layer	HP:0001513	5.132365969247904e-09
Orpha_layer	HP:0001270	5.117366176659307e-09
Orpha_layer	HP:0002553	4.977819381404891e-09
Orpha_layer	HP:0002092	4.967488224770273e-09
Orpha_layer	HP:0000158	4.871362155663354e-09
Orpha_layer	HP:0000248	4.866604185714646e-09
Orpha_layer	HP:0002205	4.844294210083571e-09
Orpha_layer	ORPHA:52417	4.805114226190043e-09
Orpha_layer	HP:0012471	4.802258751962257e-09
Orpha_layer	HP:0000194	4.793694322202987e-09
Orpha_layer	HP:0000455	4.786257178631217e-09
Orpha_layer	HP:0001371	4.77349216477892e-09
Orpha_layer	HP:0000272	4.766039971675415e-09
Orpha_layer	HP:0002779	4.729192159568734e-09
Orpha_layer	HP:0000954	4.715167403619183e-09
Orpha_layer	HP:0000077	4.710713426254057e-09
Orpha_layer	HP:0100716	4.701741735211074e-09
Orpha_layer	HP:0000819	4.697425308883203e-09
Orpha_layer	HP:0008736	4.673062590418812e-09
Orpha_layer	HP:0000119	4.6662883384346265e-09
Orpha_layer	HP:0000403	4.648245294365483e-09
Orpha_layer	HP:0000083	4.635809294658722e-09
Orpha_layer	HP:0000646	4.625757334002005e-09
Orpha_layer	HP:0002788	4.623067503404654e-09
Orpha_layer	HP:0001376	4.619944310071931e-09
Orpha_layer	ORPHA:585877	4.617428357210174e-09
Orpha_layer	HP:0002094	4.599547698534297e-09
Orpha_layer	HP:0009088	4.598433761518201e-09
Orpha_layer	HP:0001680	4.587233149060458e-09
Orpha_layer	HP:0001581	4.582897486908966e-09
Orpha_layer	HP:0001212	4.581798178693856e-09
Orpha_layer	HP:0002474	4.57543580937015e-09
Orpha_layer	HP:0000539	4.571614295241321e-09
Orpha_layer	HP:0025502	4.569985062140733e-09
Orpha_layer	HP:0010804	4.562022601099364e-09
Orpha_layer	HP:0012393	4.559675050428235e-09
Orpha_layer	HP:0000598	4.558334909319931e-09
Orpha_layer	HP:0008762	4.552182642207241e-09
Orpha_layer	HP:0007301	4.55133742196414e-09
Orpha_layer	HP:0008589	4.5512170400071886e-09
Orpha_layer	HP:0005272	4.550603612373472e-09
Orpha_layer	HP:0002236	4.543075586019399e-09
Orpha_layer	HP:0040303	4.533397655866189e-09
Orpha_layer	HP:0011823	4.525509134343409e-09
Orpha_layer	HP:0002558	4.5232193572888325e-09
Orpha_layer	HP:0000389	4.522656599408722e-09
Orpha_layer	HP:0002607	4.506194542205294e-09
Orpha_layer	HP:0000742	4.4975797467964635e-09
Orpha_layer	HP:0006288	4.466571872664132e-09
Orpha_layer	HP:0000391	4.4645241636477525e-09
Orpha_layer	HP:0002039	4.426334891905036e-09
Orpha_layer	HP:0005692	4.261653927469119e-09
Orpha_layer	HP:0000430	4.161893485307211e-09
Orpha_layer	HP:0000347	3.999574128902529e-09
Orpha_layer	HP:0002827	3.939790926293239e-09
Orpha_layer	HP:0000648	3.934247884920668e-09
Orpha_layer	HP:0000164	3.6889865938138664e-09
Orpha_layer	HP:0001643	3.6049608122587288e-09
Orpha_layer	ORPHA:2382	3.5012632603273534e-09
Orpha_layer	ORPHA:569	3.4717942303287643e-09
Orpha_layer	HP:0000668	3.3830321581434772e-09
Orpha_layer	HP:0002069	3.366620721825439e-09
Orpha_layer	HP:0000505	3.3435128614007544e-09
Orpha_layer	ORPHA:71518	3.3378556586820978e-09
Orpha_layer	HP:0002315	3.3335270807086282e-09
Orpha_layer	ORPHA:97	3.327639653819993e-09
Orpha_layer	ORPHA:98758	3.2797968281915043e-09
Orpha_layer	HP:0007256	3.2703052804658935e-09
Orpha_layer	HP:0002098	3.2601709684806002e-09
Orpha_layer	ORPHA:71517	3.2561056000249574e-09
Orpha_layer	HP:0001284	3.238241829725902e-09
Orpha_layer	HP:0100490	3.2351250668912575e-09
Orpha_layer	HP:0000975	3.2254973574148723e-09
Orpha_layer	HP:0002014	3.2220924482022796e-09
Orpha_layer	HP:0012758	3.221085200989042e-09
Orpha_layer	HP:0002133	3.2092392506495073e-09
Orpha_layer	HP:0000565	3.201832710528096e-09
Orpha_layer	ORPHA:1171	3.2002792046589875e-09
Orpha_layer	HP:0000520	3.191817931848585e-09
Orpha_layer	HP:0002063	3.180758226250724e-09
Orpha_layer	HP:0002072	3.167475836602481e-09
Orpha_layer	HP:0001638	3.1561267236792743e-09
Orpha_layer	HP:0000980	3.1443590671653975e-09
Orpha_layer	HP:0000540	3.142134066964921e-09
Orpha_layer	HP:0000712	3.135526833436178e-09
Orpha_layer	HP:0001518	3.126119093848248e-09
Orpha_layer	HP:0002104	3.1201333906135336e-09
Orpha_layer	HP:0001266	3.1176335170869293e-09
Orpha_layer	HP:0001770	3.104218760518908e-09
Orpha_layer	HP:0000657	3.0989023708274e-09
Orpha_layer	HP:0012332	3.097430279210591e-09
Orpha_layer	HP:0007957	3.0933643219179167e-09
Orpha_layer	ORPHA:209967	3.0908850368867686e-09
Orpha_layer	HP:0003270	3.0891057395542484e-09
Orpha_layer	HP:0001944	3.0872127242110374e-09
Orpha_layer	HP:0002579	3.0766095185447156e-09
Orpha_layer	HP:0002719	3.0764513877782e-09
Orpha_layer	HP:0012547	3.076421597808005e-09
Orpha_layer	HP:0000483	3.069525309852714e-09
Orpha_layer	HP:0011153	3.0686870827171273e-09
Orpha_layer	HP:0000297	3.066372553861736e-09
Orpha_layer	HP:0011024	3.0642113830662353e-09
Orpha_layer	HP:0200136	3.047902464825678e-09
Orpha_layer	HP:0002273	3.0476145938800987e-09
Orpha_layer	HP:0002344	3.041290415450345e-09
Orpha_layer	HP:0000023	3.0340803996323625e-09
Orpha_layer	HP:0007166	3.033852291995481e-09
Orpha_layer	HP:0011499	3.0335006485333795e-09
Orpha_layer	HP:0002835	3.0315193828451254e-09
Orpha_layer	HP:0002483	3.0308779215084544e-09
Orpha_layer	HP:0045074	3.0308224200851302e-09
Orpha_layer	HP:0001562	3.0302845409448416e-09
Orpha_layer	HP:0008734	3.025594432917737e-09
Orpha_layer	HP:0005135	3.0248880038526347e-09
Orpha_layer	HP:0031546	3.0243361880327363e-09
Orpha_layer	HP:0004279	3.0213074300407e-09
Orpha_layer	HP:0031284	3.0194255300543283e-09
Orpha_layer	HP:0002373	3.018331468912267e-09
Orpha_layer	HP:0001290	3.011655026413922e-09
Orpha_layer	HP:0000327	3.0050652493148727e-09
Orpha_layer	HP:0032649	3.0043725590907195e-09
Orpha_layer	HP:0031931	2.996969597838854e-09
Orpha_layer	HP:0012194	2.996969597838854e-09
Orpha_layer	HP:0000964	2.9927744440607948e-09
Orpha_layer	HP:0001650	2.975692668392945e-09
Orpha_layer	HP:0011451	2.9659432305891225e-09
Orpha_layer	HP:0001822	2.9628410264893242e-09
Orpha_layer	HP:0000122	2.9628034201775763e-09
Orpha_layer	HP:0001659	2.950362496249947e-09
Orpha_layer	HP:0002828	2.9347443870999652e-09
Orpha_layer	HP:0010442	2.9236816479045522e-09
Orpha_layer	HP:0002280	2.91804657151727e-09
Orpha_layer	HP:0003319	2.9095662196698077e-09
Orpha_layer	HP:0000125	2.9091266991897675e-09
Orpha_layer	HP:0002247	2.9057043515498376e-09
Orpha_layer	HP:0010627	2.903544623405108e-09
Orpha_layer	HP:0007565	2.9035354225746976e-09
Orpha_layer	HP:0003086	2.8925348955304433e-09
Orpha_layer	ORPHA:568	2.8852728102458325e-09
Orpha_layer	HP:0003187	2.8840881088825975e-09
Orpha_layer	HP:0010219	2.87022071616888e-09
Orpha_layer	HP:0011832	2.8683282735227225e-09
Orpha_layer	HP:0002232	2.856196193081002e-09
Orpha_layer	HP:0002059	2.8228037086319715e-09
Orpha_layer	HP:0008947	2.8100494835378e-09
Orpha_layer	HP:0000473	2.783564506674291e-09
Orpha_layer	HP:0001321	2.744741265566876e-09
Orpha_layer	HP:0001254	2.7206651193680225e-09
Orpha_layer	HP:0011344	2.7024776475612826e-09
Orpha_layer	HP:0008070	2.699563041892404e-09
Orpha_layer	HP:0002213	2.6940916584990796e-09
Orpha_layer	HP:0002023	2.692513707844244e-09
Orpha_layer	HP:0000308	2.6755244230609915e-09
Orpha_layer	HP:0001315	2.6601342082508955e-09
Orpha_layer	HP:0002457	2.643536645378087e-09
Orpha_layer	HP:0100840	2.6404590215062214e-09
Orpha_layer	HP:0010055	2.6327676552837914e-09
Orpha_layer	HP:0004326	2.6220935793257467e-09
Orpha_layer	HP:0000270	2.6218322976449437e-09
Orpha_layer	HP:0000973	2.612517310790214e-09
Orpha_layer	HP:0001262	2.6076308957665205e-09
Orpha_layer	HP:0002000	2.6057112383224507e-09
Orpha_layer	HP:0000966	2.6024874151075917e-09
Orpha_layer	HP:0000592	2.6015053010518915e-09
Orpha_layer	HP:0002362	2.5887636091277995e-09
Orpha_layer	HP:0010803	2.5722372734130327e-09
Orpha_layer	HP:0000826	2.5675386860740397e-09
Orpha_layer	HP:0000290	2.5658008691594632e-09
Orpha_layer	HP:0025104	2.563148052496971e-09
Orpha_layer	HP:0030149	2.5630730196766106e-09
Orpha_layer	HP:0009931	2.560307251892474e-09
Orpha_layer	HP:0000535	2.5580435313740287e-09
Orpha_layer	HP:0001305	2.5331825886386335e-09
Orpha_layer	HP:0000384	2.5302013715642013e-09
Orpha_layer	HP:0000215	2.518416515590871e-09
Orpha_layer	HP:0100736	2.495894666743154e-09
Orpha_layer	HP:0100807	2.482482088376593e-09
Orpha_layer	HP:0000079	2.4731634320977382e-09
Orpha_layer	HP:0002510	2.4468826101211414e-09
Orpha_layer	HP:0002916	2.4435491382325754e-09
Orpha_layer	HP:0002292	2.4271990713576985e-09
Orpha_layer	HP:0007020	2.427121594144964e-09
Orpha_layer	HP:0001651	2.426492833661122e-09
Orpha_layer	HP:0000286	2.4134418397666468e-09
Orpha_layer	HP:0005781	2.3955874285904473e-09
Orpha_layer	HP:0005656	2.3916798283462948e-09
Orpha_layer	HP:0010487	2.3882804735075305e-09
Orpha_layer	HP:0011466	2.385619051168944e-09
Orpha_layer	HP:0006292	2.3783060547984394e-09
Orpha_layer	HP:0001272	2.2888779119402597e-09
Orpha_layer	HP:0000175	2.219132534682115e-09
Orpha_layer	ORPHA:500150	2.1501737206206794e-09
Orpha_layer	HP:0001268	2.0911245344762215e-09
Orpha_layer	HP:0000823	2.0816105996618068e-09
Orpha_layer	ORPHA:459070	2.081268096259166e-09
Orpha_layer	HP:0000496	2.0619271367952875e-09
Orpha_layer	ORPHA:363705	2.052571763212135e-09
Orpha_layer	HP:0002307	2.039864809271835e-09
Orpha_layer	ORPHA:508488	1.9990430724317025e-09
Orpha_layer	HP:0001310	1.9895421465776477e-09
Orpha_layer	HP:0000044	1.9729671195747846e-09
Orpha_layer	HP:0002071	1.9571071492949654e-09
Orpha_layer	HP:0000640	1.946144879202835e-09
Orpha_layer	HP:0030890	1.932346530410986e-09
Orpha_layer	HP:0007240	1.918178651988696e-09
Orpha_layer	HP:0002493	1.9129735641258747e-09
Orpha_layer	HP:0002075	1.9101323980077105e-09
Orpha_layer	HP:0006808	1.892863559796684e-09
Orpha_layer	HP:0000570	1.8830595149131017e-09
Orpha_layer	HP:0002926	1.861471740170287e-09
Orpha_layer	HP:0031206	1.8608307551265754e-09
Orpha_layer	ORPHA:363958	1.8537914952295023e-09
Orpha_layer	ORPHA:363965	1.8537914952295023e-09
Orpha_layer	ORPHA:3455	1.8347667268390724e-09
Orpha_layer	ORPHA:466943	1.8344823202156008e-09
Orpha_layer	ORPHA:261552	1.796697781635953e-09
Orpha_layer	HP:0002240	1.738982067526818e-09
Orpha_layer	ORPHA:2152	1.722933103519942e-09
Orpha_layer	ORPHA:466950	1.7124744088846662e-09
Orpha_layer	HP:0000414	1.6593691643582438e-09
Orpha_layer	ORPHA:261537	1.6444413824555484e-09
Orpha_layer	HP:0001387	1.633649531387011e-09
Orpha_layer	ORPHA:268261	1.6162981821326938e-09
Orpha_layer	ORPHA:96334	1.6162758338448277e-09
Orpha_layer	HP:0000939	1.5948996873130922e-09
Orpha_layer	HP:0000501	1.584832532134355e-09
Orpha_layer	HP:0000822	1.5793910672143139e-09
Orpha_layer	ORPHA:96121	1.575259957178752e-09
Orpha_layer	HP:0000768	1.5712335189361462e-09
Orpha_layer	ORPHA:353277	1.5639031564832207e-09
Orpha_layer	ORPHA:821	1.5637264404273337e-09
Orpha_layer	ORPHA:353284	1.558497656499214e-09
Orpha_layer	HP:0002910	1.5465097591104965e-09
Orpha_layer	HP:0002857	1.5403273297452866e-09
Orpha_layer	HP:0007370	1.5333566412753472e-09
Orpha_layer	ORPHA:369891	1.5178674783890174e-09
Orpha_layer	ORPHA:508498	1.516693159953106e-09
Orpha_layer	ORPHA:904	1.5156963910229473e-09
Orpha_layer	HP:0000958	1.5067230632694797e-09
Orpha_layer	HP:0000678	1.5054958621507074e-09
Orpha_layer	HP:0000682	1.5026645174747486e-09
Orpha_layer	HP:0000691	1.4985263129424631e-09
Orpha_layer	HP:0001671	1.489878174128683e-09
Orpha_layer	HP:0007703	1.4855606503952246e-09
Orpha_layer	ORPHA:480880	1.4791478396560934e-09
Orpha_layer	HP:0008064	1.4697943432858011e-09
Orpha_layer	HP:0000709	1.4677769354376509e-09
Orpha_layer	HP:0002209	1.4603075548116984e-09
Orpha_layer	HP:0003422	1.4598252543808466e-09
Orpha_layer	HP:0009928	1.457832779444355e-09
Orpha_layer	ORPHA:506358	1.4559243865910514e-09
Orpha_layer	ORPHA:457279	1.4546516148461159e-09
Orpha_layer	HP:0001611	1.4522105436412005e-09
Orpha_layer	HP:0005599	1.450833286623558e-09
Orpha_layer	ORPHA:464311	1.4449418157151118e-09
Orpha_layer	HP:0000541	1.4364640823312777e-09
Orpha_layer	ORPHA:96148	1.4334763521709719e-09
Orpha_layer	HP:0002757	1.4328920328665e-09
Orpha_layer	HP:0004374	1.425051928360665e-09
Orpha_layer	HP:0000396	1.420095464268529e-09
Orpha_layer	HP:0002239	1.4139294636602944e-09
Orpha_layer	HP:0000189	1.4101757421772494e-09
Orpha_layer	HP:0001519	1.409765468063992e-09
Orpha_layer	HP:0008499	1.408356670954075e-09
Orpha_layer	ORPHA:177907	1.4066594647574353e-09
Orpha_layer	HP:0000075	1.3869375427498457e-09
Orpha_layer	HP:0002170	1.3844530818964077e-09
Orpha_layer	HP:0001025	1.380272455920604e-09
Orpha_layer	HP:0004936	1.3784262132493495e-09
Orpha_layer	HP:0000073	1.3776764742255561e-09
Orpha_layer	HP:0010719	1.3775003187152303e-09
Orpha_layer	HP:0100026	1.374031423681908e-09
Orpha_layer	HP:0001083	1.3734630147472368e-09
Orpha_layer	HP:0002948	1.3705972066338567e-09
Orpha_layer	HP:0002204	1.3679766888733436e-09
Orpha_layer	HP:0100025	1.3650570758420307e-09
Orpha_layer	HP:0002637	1.3614667002222463e-09
Orpha_layer	HP:0004420	1.358078282158871e-09
Orpha_layer	HP:0001933	1.3494797424852295e-09
Orpha_layer	HP:0002040	1.3491972778292594e-09
Orpha_layer	HP:0004337	1.3469449272187726e-09
Orpha_layer	ORPHA:261323	1.2403308463347628e-09
Orpha_layer	ORPHA:72	1.2287860007943972e-09
Orpha_layer	ORPHA:1606	1.2286481781635383e-09
Orpha_layer	ORPHA:199	1.2258189534547358e-09
Orpha_layer	ORPHA:453504	1.2051739418338913e-09
Orpha_layer	ORPHA:352665	1.2051739418338913e-09
Orpha_layer	ORPHA:75857	1.2019678544628847e-09
Orpha_layer	ORPHA:363611	1.1999974677039504e-09
Orpha_layer	ORPHA:709	1.1735824559703832e-09
Orpha_layer	ORPHA:261349	1.1635654478669714e-09
Orpha_layer	ORPHA:363528	1.1498822667184322e-09
Orpha_layer	ORPHA:468678	1.1296966833137211e-09
Orpha_layer	ORPHA:404448	1.1288513441062371e-09
Orpha_layer	ORPHA:300570	1.116857827910223e-09
Orpha_layer	ORPHA:487796	1.1162868158796225e-09
Orpha_layer	ORPHA:251028	1.11425367592075e-09
Orpha_layer	ORPHA:353281	1.1071169764354293e-09
Orpha_layer	ORPHA:1465	1.0950700487245417e-09
Orpha_layer	ORPHA:449291	1.0834867131948503e-09
Orpha_layer	ORPHA:513456	1.0786165189610987e-09
Orpha_layer	ORPHA:93932	1.071284724790927e-09
Orpha_layer	ORPHA:98794	1.0599412662090993e-09
Orpha_layer	ORPHA:464738	1.0524391641916004e-09
Orpha_layer	ORPHA:2745	1.040651511806458e-09
Orpha_layer	ORPHA:363686	1.036353510764217e-09
Orpha_layer	ORPHA:476126	1.035769060773373e-09
Orpha_layer	ORPHA:96149	1.0338572355659313e-09
Orpha_layer	ORPHA:435638	1.0274631822588187e-09
Orpha_layer	ORPHA:247262	1.0178850051672769e-09
Orpha_layer	ORPHA:3306	1.0168471516860722e-09
Orpha_layer	ORPHA:391408	1.0160843145502236e-09
Orpha_layer	ORPHA:725	1.0110212140841957e-09
Orpha_layer	ORPHA:96097	1.0101561198674766e-09
Orpha_layer	ORPHA:2896	1.0055811371150394e-09
Orpha_layer	ORPHA:819	1.0013396857539316e-09
Orpha_layer	HP:0000407	9.861292923137554e-10
Orpha_layer	ORPHA:64280	9.855245151000674e-10
Orpha_layer	ORPHA:371364	9.850258805987089e-10
Orpha_layer	ORPHA:488632	9.837335502580412e-10
Orpha_layer	ORPHA:567	9.794755164782394e-10
Orpha_layer	ORPHA:138	9.775620634741513e-10
Orpha_layer	ORPHA:261197	9.76304665800368e-10
